Gene ID	Gene Name	SRR1509734	SRR1509741	SRR1509739	SRR1509737	SRR1509730	SRR1509740	SRR1509738	SRR1509733	SRR1509736	SRR1509732	SRR1509731	SRR1509735
ENSG00000213240		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213244	H3P4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213246	SUPT4H1	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000213247		1	2	3	1	0	0	0	2	1	1	0	0
ENSG00000213250	RBMS2P1	3	1	2	0	0	3	0	1	2	1	2	2
ENSG00000213252		1	2	2	1	1	2	1	1	2	3	2	4
ENSG00000213253	RPL12P42	5	1	1	1	0	2	0	2	3	3	2	3
ENSG00000213260	YWHAZP5	13	7	9	13	12	19	13	18	10	16	13	15
ENSG00000213261	EEF1B2P6	23	19	15	25	8	16	13	22	12	13	11	14
ENSG00000213262	VDAC2P3	0	0	1	0	0	1	0	1	1	0	0	0
ENSG00000213264	NIP7P2	8	6	8	5	5	3	5	6	6	10	3	4
ENSG00000213265	TSGA13	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213269	RPS6P26	3	3	1	0	2	0	1	4	0	5	2	3
ENSG00000213270	RPL6P25	0	1	0	3	0	0	0	1	0	1	0	1
ENSG00000213272	RPL7AP9	1	0	2	0	1	1	1	0	0	0	2	0
ENSG00000213275	IFITM9P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213277	MARCKSL1P1	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000213279		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213280		7	6	11	8	5	6	4	8	7	11	7	7
ENSG00000213281	NRAS	9827	10518	12381	9091	8110	14605	9035	12533	8226	9473	8489	11909
ENSG00000213285	RPL23AP45	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213287		0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000213290	PGK1P2	46	54	75	59	36	69	48	66	64	63	36	85
ENSG00000213291		2	1	5	1	0	2	1	0	2	1	1	1
ENSG00000213293		232	284	306	218	144	332	243	393	251	234	167	260
ENSG00000213295	RPL22P10	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000213296		0	0	0	1	0	0	0	1	0	2	0	0
ENSG00000213297	ZNF625-ZNF20	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213300	HNRNPA3P6	175	145	156	168	119	205	145	210	165	171	141	182
ENSG00000213301	HMGB3P11	0	1	1	0	0	0	0	0	0	0	1	1
ENSG00000213302		0	2	1	2	0	1	0	0	2	1	0	1
ENSG00000213303		14	8	19	19	10	21	14	12	18	17	14	11
ENSG00000213304		4	0	5	1	4	2	4	4	0	9	2	5
ENSG00000213305	HNRNPCP6	8	15	6	4	8	12	9	12	6	12	2	13
ENSG00000213307	RPL18P11	0	3	1	0	0	0	0	0	1	0	0	0
ENSG00000213309	RPL9P18	3	8	3	3	2	6	3	1	4	4	2	3
ENSG00000213310	CYCSP19	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000213312	RPL7AP34	3	7	8	1	1	4	3	2	0	3	1	7
ENSG00000213315		1427	2217	2213	1561	1169	2492	1360	1598	1436	1401	1246	1657
ENSG00000213316	LTC4S	13	6	12	3	2	17	3	5	4	4	2	13
ENSG00000213318		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213326	RPS7P11	135	108	144	94	80	116	109	109	85	90	63	106
ENSG00000213328		0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000213331		18	14	14	11	10	12	12	15	13	24	6	19
ENSG00000213332	SLC25A5P6	3	3	1	4	1	3	6	8	7	6	3	5
ENSG00000213333	NPM1P50	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213335	CLNS1AP1	0	2	1	1	1	1	3	0	0	0	2	0
ENSG00000213337	ANKRD39	249	189	227	214	175	211	210	360	237	233	170	292
ENSG00000213338	ATF4P1	0	0	1	0	0	0	0	0	0	0	0	1
ENSG00000213339	QTRT1	737	440	551	439	440	560	534	953	513	629	599	768
ENSG00000213341	CHUK	1255	962	1223	1015	1025	1345	977	1638	975	1305	1172	1600
ENSG00000213343	RPL21P18	0	1	4	0	0	1	0	0	0	0	1	0
ENSG00000213344	PCNPP3	0	0	0	3	0	2	0	1	1	1	1	1
ENSG00000213347	MXD3	275	120	145	226	162	159	265	371	300	204	197	285
ENSG00000213352	GAPDHP44	3	2	4	5	4	7	5	12	8	3	2	13
ENSG00000213355	CNN2P8	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000213358		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213361		120	160	186	136	91	189	129	175	126	107	100	147
ENSG00000213362	FTH1P12	43	68	77	26	16	83	28	57	24	34	20	41
ENSG00000213363	RPS3P6	122	149	164	128	78	147	112	164	120	137	89	142
ENSG00000213365		0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000213366	GSTM2	9	4	6	5	6	7	8	18	5	7	9	7
ENSG00000213368	ST13P11	0	0	0	0	0	1	0	0	1	0	0	0
ENSG00000213370	RANP6	56	40	30	48	31	46	52	47	37	54	27	47
ENSG00000213371	NAP1L1P3	51	44	53	38	18	48	45	46	27	35	32	43
ENSG00000213373	LINC00671	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213376	GAPDHP71	11	6	10	10	2	7	7	6	7	3	6	7
ENSG00000213380	COG8	454	322	394	370	326	445	343	540	347	418	384	499
ENSG00000213383		365	347	422	308	339	459	313	407	339	372	293	456
ENSG00000213384	EIF4E2P1	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000213385		17	7	13	11	9	10	13	21	9	8	12	20
ENSG00000213386		1	0	0	1	0	0	0	0	0	0	2	0
ENSG00000213390	ARHGAP19	458	297	390	485	450	410	477	593	428	576	549	539
ENSG00000213393		0	0	0	0	0	1	0	1	0	0	0	0
ENSG00000213394	RPSAP46	0	3	1	2	1	5	0	1	2	2	2	1
ENSG00000213397	HAUS7	70	33	32	58	31	48	50	89	52	72	49	61
ENSG00000213398	LCAT	10	2	7	2	3	4	4	6	4	9	11	8
ENSG00000213399	RPS2P17	3	6	5	6	2	7	7	8	4	3	1	3
ENSG00000213400	RPL12P18	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000213401	MAGEA12	89	83	125	76	71	116	102	125	74	95	78	122
ENSG00000213402	PTPRCAP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213403	CISD1P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213406	ANXA2P1	9	7	3	7	6	9	7	5	4	7	7	8
ENSG00000213409	C1QBPP2	82	40	57	54	47	46	50	66	31	41	45	55
ENSG00000213411	RBM22P2	0	0	1	0	0	1	0	0	1	0	0	0
ENSG00000213412	HNRNPA1P33	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213413	PVRIG	2	1	1	1	0	3	1	3	0	1	0	4
ENSG00000213414		1	0	0	0	1	0	1	1	0	1	1	1
ENSG00000213416	KRTAP4-12	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213417	KRTAP2-4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213420	GPC2	15	22	45	6	7	33	11	22	11	9	14	7
ENSG00000213421		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213423	RBMX2P2	1	0	0	0	0	1	0	0	0	1	0	0
ENSG00000213424	KRT222	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213430	HSPD1P1	280	236	282	225	195	297	247	358	229	264	219	356
ENSG00000213431		0	0	1	0	0	4	0	1	1	0	0	0
ENSG00000213432	RPL17P34	1	5	4	2	1	3	7	3	1	3	2	2
ENSG00000213433	RPLP1P6	1	0	0	1	1	3	1	2	0	2	0	2
ENSG00000213434	VTI1BP2	2	0	2	0	2	0	0	3	1	1	0	0
ENSG00000213435	ATP6V0CP3	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000213438	YBX2P1	0	1	0	0	1	0	1	1	0	0	2	0
ENSG00000213439	OR5AC1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213440	H2AZP1	2	1	1	1	1	3	2	2	1	4	2	3
ENSG00000213442	RPL18AP3	1832	2434	2493	2000	1324	2576	1718	2193	1821	1782	1488	1900
ENSG00000213443	NPM1P7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213445	SIPA1	1	3	3	2	1	2	3	0	1	4	6	0
ENSG00000213448	RPS23P2	3	3	1	3	1	1	1	4	1	1	1	2
ENSG00000213449	GAPDHP28	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000213450	VDAC1P7	1	1	1	0	0	1	0	2	1	0	0	3
ENSG00000213451	OR6C69P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213452	AKR1B1P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213453	FTH1P3	17	29	24	13	3	36	12	21	14	8	4	13
ENSG00000213455	PPIAP82	72	66	63	77	60	85	63	102	76	84	59	78
ENSG00000213461	RPL32P15	0	0	1	1	0	0	0	0	0	2	0	0
ENSG00000213462	ERV3-1	168	158	173	105	104	224	97	192	101	182	179	190
ENSG00000213463	SYNJ2BP	1028	1137	1398	1169	754	1526	1029	1376	1005	989	960	1128
ENSG00000213465	ARL2	345	395	448	250	184	460	300	429	264	318	233	398
ENSG00000213467	HMGB1P37	7	0	1	3	6	1	3	4	0	3	1	2
ENSG00000213468	FIRRE	398	294	382	228	282	362	306	463	261	367	410	451
ENSG00000213470		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213471	TTLL13P	0	1	1	0	0	2	0	1	1	0	1	0
ENSG00000213478	CFL1P2	8	9	6	10	5	5	8	17	9	8	15	7
ENSG00000213480		4	4	6	3	0	7	6	3	3	5	4	7
ENSG00000213483	NDUFAF4P2	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000213484	EIF4A1P8	1	1	3	3	1	2	1	4	4	5	5	1
ENSG00000213486		0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000213487	ASS1P4	1	0	1	0	0	1	2	1	0	0	1	1
ENSG00000213488		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213489	FBLIM1P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213492	NT5C3AP1	90	80	88	54	62	125	57	100	58	71	62	73
ENSG00000213493	ACTN4P1	31	35	34	23	20	31	29	52	37	28	30	49
ENSG00000213495	RPL26P13	0	0	0	0	0	2	0	0	0	1	0	0
ENSG00000213498	TPT1P13	0	1	1	0	0	1	0	1	0	0	0	0
ENSG00000213500	LAP3P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213509	PPIAP16	2	0	0	0	0	3	0	2	3	1	0	0
ENSG00000213512	GBP7	1	0	0	0	0	0	0	0	1	0	0	0
ENSG00000213513	IMPDH1P5	9	9	11	10	6	11	5	10	9	7	8	12
ENSG00000213514		3	3	0	2	2	2	3	2	1	8	4	6
ENSG00000213516	RBMXL1	422	336	410	375	400	450	444	523	366	480	500	480
ENSG00000213519		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213522	RAC1P5	0	2	0	0	0	3	0	0	1	0	0	0
ENSG00000213523	SRA1	584	496	652	459	427	620	472	778	447	566	451	703
ENSG00000213525	FAM32CP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213526	SETP8	6	3	2	5	1	2	3	7	4	1	2	6
ENSG00000213527		0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000213529	RPL32P22	3	4	3	2	2	1	2	5	3	0	0	2
ENSG00000213530	MTHFD2P5	11	24	15	7	6	20	8	13	6	14	6	21
ENSG00000213533	STIMATE	31	41	35	23	13	29	31	42	12	21	21	43
ENSG00000213536	GNG5P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213538	KRT8P41	7	4	8	4	3	6	2	6	6	7	2	4
ENSG00000213539	YBX1P6	115	94	126	83	61	121	96	149	80	124	97	120
ENSG00000213540	TXN2P1	1	0	0	1	0	0	0	0	0	0	1	1
ENSG00000213542		1	3	1	2	1	0	3	1	1	1	0	1
ENSG00000213543	RARRES2P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213547	VN1R64P	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000213548	PPIAP81	0	0	0	1	1	0	0	0	0	0	1	0
ENSG00000213549		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213551	DNAJC9	509	317	335	398	382	397	423	556	385	547	485	550
ENSG00000213553	RPLP0P6	225	218	260	204	141	269	213	251	212	204	181	241
ENSG00000213556		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213557		1	0	1	0	0	0	0	1	0	0	0	0
ENSG00000213558	HMGN2P32	1	1	0	1	0	1	1	3	1	1	0	2
ENSG00000213559	HNRNPA1P64	0	1	1	2	1	2	1	0	0	1	1	2
ENSG00000213560		0	2	1	0	0	0	0	0	0	1	1	2
ENSG00000213561		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213563	C8orf82	440	374	433	332	274	437	400	587	379	378	362	508
ENSG00000213568	HNRNPA1P13	4	1	2	2	0	5	5	6	1	0	1	3
ENSG00000213569	GTF3C6P2	66	52	67	64	32	79	71	103	52	64	58	70
ENSG00000213574	LDHAP5	172	155	177	188	168	216	174	307	181	216	187	229
ENSG00000213578	CPLX3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213579		1	0	1	0	0	0	0	1	0	0	0	1
ENSG00000213585	VDAC1	5684	4517	4916	5206	4084	5813	4548	7406	4348	5318	4589	6165
ENSG00000213587		2	1	0	0	2	3	3	3	3	1	0	1
ENSG00000213588	ZBTB9	0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000213590		0	0	0	0	0	0	0	1	0	3	2	0
ENSG00000213592	PPIAP42	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000213593	TMX2	948	837	928	817	794	1157	782	1391	732	1035	889	1108
ENSG00000213594	GAPDHP25	2	1	3	4	0	5	2	2	0	3	1	4
ENSG00000213598		8	7	15	5	2	8	5	9	7	10	6	8
ENSG00000213599	SLX1A-SULT1A3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213600		0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000213601	KRT18P19	45	43	48	30	42	48	39	88	47	42	34	62
ENSG00000213604		0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000213605		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213606	AKR1B10P1	0	2	0	0	0	1	0	0	0	0	2	1
ENSG00000213607	OR4A45P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213608	SLC25A14P1	3	4	3	4	1	4	2	2	4	1	3	3
ENSG00000213609	RPL7AP50	3	6	14	1	4	10	2	4	4	9	4	7
ENSG00000213612	FAM220CP	13	6	12	3	7	6	5	11	7	4	2	11
ENSG00000213613	RPL11P3	369	418	559	361	355	621	371	452	369	422	394	461
ENSG00000213614	HEXA	682	956	1068	550	468	1119	549	829	501	593	511	718
ENSG00000213619	NDUFS3	3091	2377	2688	3166	2294	2904	3065	3776	2913	2999	2493	3505
ENSG00000213620		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213621	RPSAP54	6	2	5	3	3	6	4	7	6	4	4	3
ENSG00000213625	LEPROT	1731	1469	1674	1390	1304	1917	1458	2149	1266	1657	1416	2027
ENSG00000213626	LBH	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213630	BOLA3P3	6	5	7	4	4	7	10	9	6	5	3	6
ENSG00000213638	ADAT3	37	33	30	16	21	29	38	40	35	26	28	35
ENSG00000213639	PPP1CB	3009	3232	3931	3045	2596	4314	2624	3741	2515	2910	2679	3685
ENSG00000213640	EEF1DP4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213641	RPL7AP4	24	21	22	19	10	28	15	36	25	29	20	28
ENSG00000213642		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213643	VN1R37P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213644	SAPCD2P1	7	2	1	3	0	1	5	2	2	3	1	4
ENSG00000213645	SLC25A1P3	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000213648	SULT1A4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213650		8	17	7	13	16	12	16	15	7	9	13	22
ENSG00000213652	HMGB3P30	0	0	0	1	0	0	0	0	0	2	0	1
ENSG00000213653	RPL22P22	0	1	2	0	0	0	1	1	1	2	0	1
ENSG00000213654	GPSM3	31	31	31	16	11	24	15	42	23	12	12	21
ENSG00000213655		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213657	RPL31P44	2	0	0	0	0	0	0	0	0	0	1	0
ENSG00000213658	LAT	1	2	1	0	1	5	2	3	2	0	2	4
ENSG00000213659	RSU1P3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213661		0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000213663		0	1	1	0	0	1	1	0	0	0	1	0
ENSG00000213664	RPS16P8	0	0	0	0	0	0	1	1	0	0	0	1
ENSG00000213667	PGGT1BP1	0	3	1	0	0	1	0	0	0	0	0	1
ENSG00000213669		0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000213671	OLA1P2	0	0	0	1	0	0	0	2	1	0	2	0
ENSG00000213672	NCKIPSD	522	415	412	444	328	444	479	730	428	449	422	638
ENSG00000213673	SLC25A5P3	141	79	134	97	88	124	128	208	121	101	103	182
ENSG00000213676	ATF6B	1679	1545	1946	1257	981	2056	1380	2220	1320	1412	1279	1846
ENSG00000213683		7	4	4	4	5	3	6	6	5	9	9	9
ENSG00000213684	LDHBP2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213689	TREX1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213690		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213693	SEC14L1P1	19	16	16	8	15	23	23	25	15	20	14	37
ENSG00000213694	S1PR3	1169	654	808	728	670	872	777	1502	676	921	821	1411
ENSG00000213695	RPS7P14	16	26	16	25	17	14	13	22	17	18	10	10
ENSG00000213697	CTBP2P6	0	0	0	0	0	0	2	1	0	0	0	0
ENSG00000213698	CAPZA1P3	1	3	1	0	0	0	1	1	2	0	0	1
ENSG00000213699	SLC35F6	1407	2232	2941	1040	756	3132	1000	1927	904	1147	906	1837
ENSG00000213700	RPL17P50	12	9	7	4	8	6	7	8	8	7	6	4
ENSG00000213701	SETP22	2	4	5	1	1	5	1	2	1	0	3	2
ENSG00000213703		10	5	7	2	2	6	5	4	5	3	3	4
ENSG00000213704	EEF1A1P15	1	0	1	1	0	1	0	1	0	2	0	0
ENSG00000213706	RHOG2P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213707	HMGB1P10	43	17	37	36	20	37	40	54	37	51	34	48
ENSG00000213708	SLC16A14P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213711	PHBP7	20	13	17	33	16	17	18	27	20	17	22	15
ENSG00000213713	PIGCP1	19	9	17	9	6	17	15	17	12	13	18	12
ENSG00000213714	FAM209B	4	6	1	1	0	4	2	4	1	2	0	1
ENSG00000213716	FABP5P5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213717		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213719	CLIC1	9941	10091	11637	9916	7272	12049	9312	11804	8968	9274	8062	11303
ENSG00000213721	HMGN2P30	2	0	5	3	1	4	3	8	1	4	1	3
ENSG00000213722	DDAH2	644	857	1017	686	368	1015	692	808	714	564	451	702
ENSG00000213724	PRDX2P2	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000213726	RPS2P52	0	0	1	0	0	0	0	1	0	0	0	0
ENSG00000213727		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213729	RPS16P2	1	1	0	0	0	3	0	0	1	0	0	0
ENSG00000213730	POLD2P1	1	1	0	1	1	2	0	0	0	0	2	5
ENSG00000213731	RAB5CP1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213735	ANAPC10P1	0	1	0	0	0	0	0	0	0	1	0	1
ENSG00000213736	BRI3P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213739	PPIAP68	1	1	1	3	1	0	1	2	2	2	2	0
ENSG00000213740	SERBP1P1	144	90	130	139	88	127	95	166	118	135	127	122
ENSG00000213741	RPS29	2645	3447	3590	2708	1603	3564	3124	3159	2924	2684	2064	3348
ENSG00000213742	ZNF337-AS1	99	87	143	73	77	141	100	130	80	114	107	147
ENSG00000213744	RPS10P14	0	1	4	2	0	2	2	1	3	1	3	6
ENSG00000213747	WASHC3P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213750		1	3	1	0	0	3	2	2	1	0	1	4
ENSG00000213752		0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000213753	CENPBD1P1	546	475	632	477	364	637	520	629	454	490	417	644
ENSG00000213754	KPNA4P1	12	10	10	7	5	2	3	6	3	5	4	10
ENSG00000213755		1	0	0	1	0	2	0	0	0	0	2	1
ENSG00000213757	RPS3AP20	18	29	34	31	14	34	19	16	24	33	10	35
ENSG00000213759	UGT2B11	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213760	ATP6V1G2	12	25	19	3	2	27	10	14	5	5	5	3
ENSG00000213761	MT1P1	43	23	24	1	3	24	1	71	3	3	0	76
ENSG00000213762	ZNF134	420	485	581	316	324	649	327	532	297	473	409	501
ENSG00000213763	ACTBP2	1148	698	833	838	952	932	935	2050	928	1098	1040	1510
ENSG00000213770	FAM210CP	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213771	KRT8P37	24	12	21	13	12	15	10	31	9	28	18	27
ENSG00000213772	EIF1P7	3	0	2	1	4	3	2	3	0	1	0	0
ENSG00000213774		12	10	15	22	16	18	23	26	20	17	10	26
ENSG00000213777		0	1	3	0	0	2	0	0	1	0	0	3
ENSG00000213778	HNRNPA1P32	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000213779		1	3	0	2	0	0	1	0	0	1	0	2
ENSG00000213780	GTF2H4	12	13	10	6	2	17	6	21	9	9	13	25
ENSG00000213781	PSMC1P2	22	10	19	20	17	15	16	26	16	20	15	37
ENSG00000213782	DDX47	24	27	20	10	18	16	14	34	17	25	16	27
ENSG00000213783	RPL35P4	0	0	0	1	1	0	1	0	0	0	0	0
ENSG00000213785	AKR1B1P3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213786	NHP2P2	1	0	0	2	0	1	0	0	1	0	0	1
ENSG00000213787	RPL7AP38	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000213790	OLA1P1	298	412	427	360	247	427	339	405	296	321	288	379
ENSG00000213791		83	82	110	49	45	98	71	103	55	64	32	104
ENSG00000213793	ZNF888	280	220	268	232	193	315	206	313	199	285	285	349
ENSG00000213798		1	2	1	0	2	2	0	3	0	2	2	1
ENSG00000213799	ZNF845	381	343	420	423	397	494	387	480	353	443	384	439
ENSG00000213801	ZNF321P	49	29	17	35	17	27	23	39	41	33	38	38
ENSG00000213809	KLRK1	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000213816	CNN2P4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213820	RPL13P2	79	66	107	69	49	94	107	118	112	76	62	103
ENSG00000213822	CEACAM18	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213830	CFL1P5	10	14	18	8	7	7	14	13	10	12	4	10
ENSG00000213839	TMX2P1	122	83	106	106	77	124	82	165	68	109	103	110
ENSG00000213842	SUGT1P2	6	10	5	0	8	10	4	14	7	12	2	7
ENSG00000213846		462	464	529	344	378	575	321	593	302	448	366	524
ENSG00000213849		1	2	5	4	2	3	4	1	1	0	0	1
ENSG00000213851		31	15	35	22	16	41	25	34	17	22	25	24
ENSG00000213853	EMP2	5072	3323	4063	5348	4069	4432	4895	6902	4769	5368	4746	6225
ENSG00000213854	CNN2P6	0	1	1	5	2	0	2	2	1	0	5	5
ENSG00000213856	VDAC1P2	0	1	1	1	0	0	3	4	1	0	2	1
ENSG00000213857	ACTBP15	3	2	1	0	3	2	0	3	4	3	1	5
ENSG00000213859	KCTD11	274	163	214	207	165	214	225	324	218	248	217	282
ENSG00000213860	RPL21P75	1	2	1	3	1	3	0	4	3	2	2	2
ENSG00000213862		144	117	158	90	74	129	93	111	90	106	64	95
ENSG00000213863		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213864	EEF1B2P2	5	3	8	1	7	0	4	0	3	3	1	5
ENSG00000213865		16	13	26	9	6	27	8	18	11	9	18	9
ENSG00000213866	YBX1P10	430	307	368	336	249	390	277	468	294	392	333	392
ENSG00000213867		73	102	118	64	50	128	74	93	66	66	40	89
ENSG00000213871	TAF9BP1	1	1	0	1	2	5	2	1	3	1	0	2
ENSG00000213872	RPL32P11	2	3	1	0	0	1	3	2	3	0	0	7
ENSG00000213873	PPIAP86	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000213875		12	13	19	21	14	24	13	13	7	22	9	13
ENSG00000213876	RPL7AP64	0	0	1	0	0	1	1	0	0	1	0	0
ENSG00000213877	CFL1P7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213880	RPL7AP7	1	1	0	2	0	1	1	0	0	2	0	0
ENSG00000213881	NPM1P6	24	21	25	20	18	25	28	36	23	34	18	32
ENSG00000213882	CYB5AP4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213885	RPL13AP7	35	50	39	20	18	38	33	42	26	30	17	32
ENSG00000213886	UBD	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213888	LINC01521	94	90	84	55	45	105	55	105	62	52	46	85
ENSG00000213889	PPM1N	11	17	13	5	15	12	9	19	11	15	15	18
ENSG00000213891	RPL3P6	11	16	19	12	8	10	7	16	13	8	9	18
ENSG00000213892	CEACAM16	0	0	0	0	1	0	1	0	0	1	1	0
ENSG00000213896		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213900	RPS17P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213901	SLC23A3	0	1	2	1	1	1	1	0	1	3	1	2
ENSG00000213903	LTB4R	58	19	38	25	36	44	37	87	40	88	74	43
ENSG00000213904	LIPE-AS1	15	24	36	10	11	22	16	22	17	9	7	17
ENSG00000213906	LTB4R2	20	6	11	6	14	15	11	41	18	19	31	13
ENSG00000213908	CYP2A7P1	0	0	0	0	0	0	0	0	1	0	0	2
ENSG00000213911	OR2G1P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213916	RPL13P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213917	RPL5P8	13	18	24	15	9	23	15	18	20	21	23	16
ENSG00000213918	DNASE1	303	357	510	371	183	450	367	422	357	287	286	366
ENSG00000213920	MDP1	3	2	0	1	5	1	3	4	5	1	2	4
ENSG00000213921	LEUTX	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213923	CSNK1E	808	779	962	639	489	969	629	1021	625	765	647	890
ENSG00000213924	HNRNPH1P2	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000213925	NPM1P33	4	2	6	6	0	1	2	5	5	3	3	3
ENSG00000213926	MSRB1P1	0	0	1	0	1	1	1	0	0	0	0	0
ENSG00000213927	CCL27	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213928	IRF9	7	1	12	3	4	4	7	16	8	10	14	9
ENSG00000213930	GALT	55	44	47	30	28	76	48	89	51	41	43	57
ENSG00000213931	HBE1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213934	HBG1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213935	RPL22P16	3	1	2	0	1	1	1	2	1	2	0	1
ENSG00000213937	CLDN9	197	176	220	162	124	236	164	265	157	177	144	218
