Gene ID	Gene Name	ERR2200171	ERR2200172	ERR2200162	ERR2200168	ERR2200175	ERR2200166	ERR2200167	ERR2200169	ERR2200173	ERR2200170	ERR2200164	ERR2200176	ERR2200163	ERR2200174	ERR2200165
ENSG00000206583	RNU6-1292P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206585	RNVU1-7	44	55	66	60	170	48	56	37	38	55	62	40	42	92	33
ENSG00000206587	RNU6-46P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206588	RNU1-28P	372	1	3	1	177	280	7	726	3	4	0	14	28	96	3
ENSG00000206589	RNU6-354P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206590	RNU6-132P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206592		0	0	0	0	0	0	0	0	0	0	4	0	0	2	2
ENSG00000206593	RNU6-47P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206595	RNU6-877P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206596	RNU1-27P	94	0	165	126	327	91	1	2	56	0	74	448	23	73	10
ENSG00000206597	SNORA57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206598	RNU6-1286P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206599	RNU6-841P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206600	RNU6-25P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206601	RNU6-431P	0	0	1	0	0	1	0	1	3	1	0	2	0	0	2
ENSG00000206602	SNORD58A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206603	SNORA22B	2	0	8	3	12	4	4	4	3	0	0	17	5	0	11
ENSG00000206604	RNU6-425P	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000206605	RNU6-946P	1	0	2	0	0	0	0	0	0	1	1	0	1	0	0
ENSG00000206606	RNU6-1296P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206609	SNORD116-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206611	SNORD24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206612	SNORA2A	2	0	1	0	4	1	0	1	3	1	2	0	0	2	0
ENSG00000206613	RNU6-1336P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206614	RNU6-477P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206615	RNU6-338P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206616	RNU6-741P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206617	RNY1P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206618	RNU6-1264P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206620	SNORD45C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206621	SNORD116-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206622	SNORA69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206623	RNU6-979P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000206624	RNU1-39P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206625	RNU6-1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000206627	RNU6-969P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206629	RNU1-63P	0	0	0	0	3	1	3	0	4	0	0	1	0	0	0
ENSG00000206630	SNORD60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206631	RNU6-657P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206633	SNORA80B	3	0	4	2	6	2	1	0	1	1	2	0	1	7	2
ENSG00000206634	SNORA22	1	0	3	1	5	1	21	3	2	3	1	1	2	1	2
ENSG00000206635	RNU6-1062P	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000206636	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206637	SNORA70H	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000206638	RNU6-672P	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ENSG00000206639	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206640	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206641	RNU6-449P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206644	RNU6-1279P	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000206645	Y_RNA	1	0	1	0	0	1	0	0	2	0	0	0	0	1	0
ENSG00000206646	Y_RNA	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000206647		0	0	2	0	8	1	0	0	0	0	0	0	0	1	0
ENSG00000206649		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206650	SNORA70G	6	0	3	0	7	1	2	4	1	1	5	1	3	0	1
ENSG00000206651	Y_RNA	0	0	1	4	0	0	0	0	4	6	1	11	0	1	0
ENSG00000206652	RNU1-1	557	12	138	259	36	235	17	29	19	78	22	24	50	169	150
ENSG00000206654	RNU6-608P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206656	SNORD116-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206658	RNU6-1039P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206659	Y_RNA	0	0	0	0	0	1	0	0	0	0	0	3	0	1	1
ENSG00000206660	Y_RNA	0	0	0	0	1	1	0	0	2	1	3	0	0	0	2
ENSG00000206661	SNORA70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206662	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206663	Y_RNA	0	3	0	0	0	1	0	1	0	0	0	1	0	1	0
ENSG00000206665	RNU6-573P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206669	Y_RNA	0	0	1	0	0	0	0	0	0	1	0	6	0	0	0
ENSG00000206671	RNU6-471P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206672	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206674	RNU6-945P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206675	RNU6-32P	0	0	0	0	1	1	1	0	0	1	0	0	0	2	2
ENSG00000206676	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206677	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206678	RNU6-144P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206679	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206680	SNORD21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206681	RNU6-730P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206682	Y_RNA	1	4	1	0	4	0	0	0	0	0	0	0	1	0	0
ENSG00000206684	RNU6-157P	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0
ENSG00000206685	RNU6-1189P	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000206686	RNU6-1036P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206687	RNU1-109P	2	0	1	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000206688	SNORD116-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206690	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206692	Y_RNA	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000206693	SNORA56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206695	RNU6-442P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206697	RNY1P8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206698	RNU1-73P	2	0	5	2	1	0	0	2	1	0	0	0	0	1	0
ENSG00000206699	Y_RNA	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000206700	RNU6-723P	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0
ENSG00000206701	RNU6-1040P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206702	RNU1-11P	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206703	RNU6-128P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000206704	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206705	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206706	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206708	RNU6-1227P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206709	RNU6-1080P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206710	RNU6-147P	0	0	0	0	1	0	0	0	1	0	0	0	1	0	3
ENSG00000206711	Y_RNA	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
ENSG00000206712	RNU6-26P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206713	Y_RNA	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0
ENSG00000206714	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206715	RNU6-444P	1	0	2	1	3	1	2	0	1	2	0	0	1	0	0
ENSG00000206716	RNU6-133P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206717	Y_RNA	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000206718	RNU6-546P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206719	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206721	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206722	RNU6-1074P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206723	RNU6-1056P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206724	RNU6-756P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206725	RNU6-1027P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206726	RNU6-259P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206727	SNORD116-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206728	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206729	RNU6-1126P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206730	RNU6-468P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206731		3	0	1	4	4	1	0	0	1	1	0	0	1	0	0
ENSG00000206732	RNU6-936P	0	0	0	0	0	3	0	0	0	2	1	0	0	0	0
ENSG00000206733	RNU6-641P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206734	Y_RNA	2	4	3	0	1	0	2	1	1	3	1	2	3	0	3
ENSG00000206737	RNVU1-18	4	19	7	13	149	0	6	15	0	0	1	9	3	8	2
ENSG00000206738	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206739	Y_RNA	5	4	5	3	1	0	9	10	7	1	4	6	2	2	3
ENSG00000206741	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206743	RNU6-484P	0	0	2	0	0	0	1	0	1	0	4	1	0	0	0
ENSG00000206744	RNU6-620P	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206745	RNU6-643P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206746	RNU6-142P	0	0	0	2	6	0	0	0	4	0	0	0	0	0	0
ENSG00000206747	RNU6-245P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206749	RNU6-1083P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206751	Y_RNA	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000206752	RNU6-1323P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206754	SNORD101	5	6	6	4	16	7	11	0	7	2	18	15	2	2	3
ENSG00000206755	SNORA30	3	6	0	0	0	0	6	2	0	0	0	4	1	1	6
ENSG00000206756	Y_RNA	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0
ENSG00000206758	RNU6-317P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206759	RNU6-787P	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0
ENSG00000206760	SNORA6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206762	RNU6-418P	2	0	2	0	0	0	0	0	0	0	0	0	2	1	0
ENSG00000206763	RNU6-10P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206764	RNU6-152P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206765	RNU6-203P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206766	RNU6-435P	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0
ENSG00000206767	RNU6-949P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206768	Y_RNA	0	0	0	1	0	0	0	0	2	0	0	1	0	2	2
ENSG00000206769	RNU6-116P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206770	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206772	RNU6-44P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206774	RNU6-211P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206775	SNORD37	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0
ENSG00000206776		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206777	RNU6-637P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206778	RNU6-213P	2	0	0	0	0	1	0	0	0	0	0	11	0	0	1
ENSG00000206779	Y_RNA	0	0	0	0	0	0	0	0	1	0	4	2	1	0	0
ENSG00000206780	SNORA75B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206781	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206782	RNU6-224P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206784	Y_RNA	1	0	2	0	1	0	0	3	0	0	2	4	0	0	0
ENSG00000206785	SNORA15B-2	1	0	0	0	1	1	0	0	0	0	1	0	0	0	2
ENSG00000206786	RNU6-701P	2	0	1	2	0	0	5	1	1	0	0	1	0	2	2
ENSG00000206787	RNU6-76P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206788	RNU6-629P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206790	Y_RNA	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000206791	RNU1-129P	1	1	1	0	0	0	0	1	0	1	0	0	0	1	0
ENSG00000206792	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206795	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206796	RNU6-811P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206797	Y_RNA	0	0	1	0	0	0	0	0	0	1	1	0	0	0	6
ENSG00000206799	SNORA32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206800	RNY3P7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206801	RNU6-639P	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000206802	RNU6-926P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206803	RNU6-968P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206804	RNU6-1293P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206805	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206806	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206807	RNU6-815P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206808	Y_RNA	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000206811	SNORA10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206812	RNU6-38P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206813	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206814	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206815	RNU6-483P	0	5	0	0	0	0	0	1	0	0	0	0	1	1	0
ENSG00000206816	Y_RNA	0	0	0	0	1	0	0	0	0	2	0	5	0	0	0
ENSG00000206817	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206818	RNU6-849P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206819	RNU6-260P	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0
ENSG00000206820	RNU1-138P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206822	Y_RNA	0	0	5	0	0	4	0	0	1	1	0	9	1	2	3
ENSG00000206824	Y_RNA	1	0	2	0	1	1	3	3	1	2	8	0	0	0	7
ENSG00000206826	RNU6-974P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206827	RNU6-1032P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206828	RNVU1-30	5	3	8	5	38	5	17	3	2	11	11	30	1	7	16
ENSG00000206832	RNU6V	1	0	0	1	1	1	6	0	2	1	6	0	1	0	0
ENSG00000206833	RNU6-20P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206834	SNORA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206835	RNU1-74P	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206836	RNU6-1029P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206838	SNORA5A	6	5	5	2	6	1	6	2	4	4	1	3	2	3	3
ENSG00000206839	RNU6-746P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206840	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206841	RNU6-409P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206842	RNU6-413P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206843	RNU6-206P	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206844	Y_RNA	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0
ENSG00000206845	RNU6-209P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206846	Y_RNA	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
ENSG00000206847	Y_RNA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000206848	RNU6-890P	0	0	0	1	0	1	3	0	0	0	0	0	0	1	2
ENSG00000206849		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206850	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206852	RNU6-895P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206853		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206854	RNY3P5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206855	RNU6-571P	1	0	0	0	0	0	0	1	4	0	2	1	1	0	0
ENSG00000206857	RNU6-214P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206858	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206859	RNU6-767P	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000206862	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206863	RNU5A-6P	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000206864	RNU6-207P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206865	Y_RNA	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000206866	RNU6-187P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206867	RNU6-356P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206869	SNORA70F	1	0	5	0	0	2	0	1	0	2	0	0	0	1	2
ENSG00000206870	RNU6-398P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206871	RNU6-533P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206875	RNU6-761P	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
ENSG00000206877	RNU6-1103P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206878		0	0	3	0	0	1	0	0	0	0	0	0	1	0	1
ENSG00000206880	RNU6-1310P	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000206881	RNU6-190P	1	0	2	0	7	2	0	3	4	0	7	7	2	0	2
ENSG00000206882	RNA5SP87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206885	SNORA75	3	1	3	2	7	2	1	1	1	1	4	5	3	3	1
ENSG00000206886	SNORA70	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000206887	RNU6-1008P	0	0	2	0	0	0	8	0	0	1	4	2	1	0	0
ENSG00000206888	RNU6-48P	2	0	2	0	0	0	0	0	0	1	3	0	0	1	0
ENSG00000206889	RNU6-1200P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206891	RNU6-217P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206892	RNU6-42P	0	0	0	0	2	2	2	0	0	3	0	5	0	0	0
ENSG00000206895	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206896	RNU6-1124P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206897	SNORA9B	2	3	1	4	7	0	1	2	3	1	1	4	1	0	0
ENSG00000206898		2	4	0	1	2	2	1	0	4	0	0	4	0	0	0
ENSG00000206899	RNU6-36P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206900	RNU6-98P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206901	SNORA72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206903	SNORA24B	0	0	0	1	1	0	0	0	0	4	1	0	2	1	0
ENSG00000206905	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206906	RNU6-458P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206907	RNU6-1013P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206908	RNU1-136P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206909	SNORA70J	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206910	SNORA29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206911	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206912	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206913		3	5	0	3	5	4	2	1	1	0	2	0	0	1	0
ENSG00000206914	Y_RNA	0	4	2	4	4	3	0	0	2	0	8	0	0	2	1
ENSG00000206915	RNU6-439P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206917	RNU1-52P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206918	RNU6-1181P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206920	RNY1P6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206921	RNU6-481P	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000206922	RNU6-80P	0	0	0	0	0	0	0	1	0	0	0	4	0	2	0
ENSG00000206923	RNU6-432P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206924	RNU6-689P	1	0	1	0	0	3	0	2	2	0	2	3	1	2	2
ENSG00000206925	Y_RNA	3	0	0	2	1	1	0	0	0	1	0	3	0	0	0
ENSG00000206926	RNU6-1024P	1	0	0	0	0	1	0	0	0	3	3	0	2	0	0
ENSG00000206927	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206929	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206931	RNU6-1042P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206932	RNU6-4P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206935	RNU6-514P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206936	RNU4-52P	4	0	1	0	1	1	0	0	0	0	1	0	1	0	0
ENSG00000206937	SNORA70B	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206938	RNU4-31P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206939	RNU6-281P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206941	SNORD15A	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000206944	RNU6-708P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206947	SNORA20B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206948	SNORA36A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206949	RNU6-1324P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206950	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206951	Y_RNA	0	0	0	0	2	1	3	0	0	1	2	1	1	0	2
ENSG00000206952	SNORA50A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206954	RNU6-1201P	3	0	0	0	0	0	0	1	0	2	1	3	1	1	0
ENSG00000206957	Y_RNA	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206958	SNORA70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206959	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206960	RNU6-793P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206961		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206962	RNU6-74P	0	0	0	1	1	0	4	0	0	0	0	0	1	1	1
ENSG00000206963	RNU6-675P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206964	Y_RNA	1	0	0	0	6	0	0	0	0	0	1	7	0	0	0
ENSG00000206965	RNU6-5P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206967	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206969	RNU6-1316P	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0
